# epsilon     r     avg_deviation
0.3583     7     2760.17
0.3584     7     2760.17
0.3585     7     2760.17
0.3586     7     2760.17
0.3587     7     2760.17
0.3588     7     2760.17
0.3589     7     2760.17
0.359     7     2760.17
0.3591     7     2760.17
0.3592     7     2760.17
0.3593     7     2760.17
0.3594     7     2760.17
0.3595     7     2760.17
0.3596     7     2760.17
0.3597     7     2760.17
0.3598     7     2760.17
0.3599     7     2760.17
0.36     7     2760.17
0.3601     7     2760.17
0.3602     7     2760.17
0.3603     7     2760.17
0.3604     7     2760.17
0.3605     7     2760.17
0.3606     7     2760.17
0.3607     7     2760.17
0.3608     7     2760.17
0.3609     7     2760.17
0.361     7     2760.17
0.3611     7     2760.17
0.3612     7     2760.17
0.3613     7     2760.17
0.3614     7     2760.17
0.3615     7     2760.17
0.3616     7     2760.17
0.3617     7     2760.17
0.3618     7     2760.17
0.3619     7     2760.17
0.362     7     2760.17
0.3621     7     2760.17
0.3622     7     2760.17
0.3623     7     2760.17
0.3624     7     2760.17
0.3625     7     2760.17
0.3626     7     2760.17
0.3627     7     2760.17
0.3628     7     2760.17
0.3629     7     2760.17
0.363     7     2760.17
0.3631     7     2760.17
0.3632     7     2760.17
0.3633     7     2760.17
0.3634     7     2760.17
0.3635     7     2760.17
0.3636     7     2760.17
0.3637     7     2760.17
0.3638     7     2760.17
0.3639     7     2760.17
0.364     7     2760.17
0.3641     7     2760.17
0.3642     7     2760.17
0.3643     7     2760.17
0.3644     7     2760.17
0.3645     7     2760.17
0.3646     7     2760.17
0.3647     7     2760.17
0.3648     7     2760.17
0.3649     7     2760.17
0.365     7     2760.17
0.3651     7     2760.17
0.3652     7     2760.17
0.3653     7     2760.17
0.3654     7     2760.17
0.3655     7     2760.17
0.3656     7     2760.17
0.3657     7     2760.17
0.3658     7     2760.17
0.3659     7     2760.17
0.366     7     2760.17
0.3661     7     2760.17
0.3662     7     2760.17
0.3663     7     2760.17
0.3664     7     2760.17
0.3665     7     2760.17
0.3666     7     2760.17
0.3667     7     2760.17
0.3668     7     2760.17
0.3669     7     2760.17
0.367     7     2760.17
0.3671     7     2760.17
0.3672     7     2760.17
0.3673     7     2760.17
0.3674     7     2760.17
0.3675     7     2760.17
0.3676     7     2760.17
0.3677     7     2760.17
0.3678     7     2760.17
0.3679     7     2760.17
0.368     7     2760.17
0.3681     7     2760.17
0.3682     7     2760.17
0.3683     7     2760.17
0.3684     7     2760.17
0.3685     7     2760.17
0.3686     7     2760.17
0.3687     7     2760.17
0.3688     7     2760.17
0.3689     7     2760.17
0.369     7     2760.17
0.3691     7     2760.17
0.3692     7     2760.17
0.3693     7     2760.17
0.3694     7     2760.17
0.3695     7     2760.17
0.3696     7     2760.17
0.3697     7     2760.17
0.3698     7     2760.17
0.3699     7     2760.17
0.37     7     2760.17
0.3701     7     2760.17
0.3702     7     2760.17
0.3703     7     2760.17
0.3704     7     2760.17
0.3705     7     2760.17
0.3706     7     2760.17
0.3707     7     2760.17
0.3708     7     2760.17
0.3709     7     2760.17
0.371     7     2760.17
0.3711     7     2760.17
0.3712     7     2760.17
0.3713     7     2760.17
0.3714     7     2760.17
0.3715     7     2760.17
0.3716     7     2760.17
0.3717     7     2760.17
0.3718     7     2760.17
0.3719     7     2760.17
0.372     7     2760.17
0.3721     7     2760.17
0.3722     7     2760.17
0.3723     7     2760.17
0.3724     7     2760.17
0.3725     7     2760.17
0.3726     7     2760.17
0.3727     7     2760.17
0.3728     7     2760.17
0.3729     7     2760.17
0.373     7     2760.17
0.3731     7     2760.17
0.3732     7     2760.17
0.3733     7     2760.17
0.3734     7     2760.17
0.3735     7     2760.17
0.3736     7     2760.17
0.3737     7     2760.17
0.3738     7     2760.17
0.3739     7     2760.17
0.374     7     2760.17
0.3741     7     2760.17
0.3742     7     2760.17
0.3743     7     2760.17
0.3744     7     2760.17
0.3745     7     2760.17
0.3746     7     2760.17
0.3747     7     2760.17
0.3748     7     2760.17
0.3749     7     2760.17
0.375     7     2760.17
0.3751     7     2760.17
0.3752     7     2760.17
0.3753     7     2760.17
0.3754     7     2760.17
0.3755     7     2760.17
0.3756     7     2760.17
0.3757     7     2760.17
0.3758     7     2760.17
0.3759     7     2760.17
0.376     7     2760.17
0.3761     7     2760.17
0.3762     7     2760.17
0.3763     7     2760.17
0.3764     7     2760.17
0.3765     7     2760.17
0.3766     7     2760.17
0.3767     7     2760.17
0.3768     7     2760.17
0.3769     7     2760.17
0.377     7     2760.17
0.3771     7     2760.17
0.3772     7     2760.17
0.3773     7     2760.17
0.3774     7     2760.17
0.3775     7     2760.17
0.3776     7     2760.17
0.3777     7     2760.17
0.3778     7     2760.17
0.3779     7     2760.17
0.378     7     2760.17
0.3781     7     2760.17
0.3782     7     2760.17
0.3783     7     2760.17
0.3784     7     2760.17
0.3785     7     2760.17
0.3786     7     2760.17
0.3787     7     2760.17
0.3788     7     2760.17
0.3789     7     2760.17
0.379     7     2760.17
0.3791     7     2760.17
0.3792     7     2760.17
0.3793     7     2760.17
0.3794     7     2760.17
0.3795     7     2760.17
0.3796     7     2760.17
0.3797     7     2760.17
0.3798     7     2760.17
0.3799     7     2760.17
0.38     7     2760.17
0.3801     7     2760.17
0.3802     7     2760.17
0.3803     7     2760.17
0.3804     7     2760.17
0.3805     7     2760.17
0.3806     7     2760.17
0.3807     7     2760.17
0.3808     7     2760.17
0.3809     7     2760.17
0.381     7     2760.17
0.3811     7     2760.17
0.3812     7     2760.17
0.3813     7     2760.17
0.3814     7     2760.17
0.3815     7     2760.17
0.3816     7     2760.17
0.3817     7     2760.17
0.3818     7     2760.17
0.3819     7     2760.17
0.382     7     2760.17
0.3821     7     2760.17
0.3822     7     2760.17
0.3823     7     2760.17
0.3824     7     2760.17
0.3825     7     2760.17
0.3826     7     2760.17
0.3827     7     2760.17
0.3828     7     2760.17
0.3829     7     2760.17
0.383     7     2760.17
0.3831     7     2760.17
0.3832     7     2760.17
0.3833     7     2760.17
0.3834     7     2760.17
0.3835     7     2760.17
0.3836     7     2760.17
0.3837     7     2760.17
0.3838     7     2760.17
0.3839     7     2760.17
0.384     7     2760.17
0.3841     7     2760.17
0.3842     7     2760.17
0.3843     7     2760.17
0.3844     7     2760.17
0.3845     7     2760.17
0.3846     7     2760.17
0.3847     7     2760.17
0.3848     7     2760.17
0.3849     7     2760.17
0.385     7     2760.17
0.3851     7     2760.17
0.3852     7     2760.17
0.3853     7     2760.17
0.3854     7     2760.17
0.3855     7     2760.17
0.3856     7     2760.17
0.3857     7     2760.17
0.3858     7     2760.17
0.3859     7     2760.17
0.386     7     2760.17
0.3861     7     2760.17
0.3862     7     2760.17
0.3863     7     2760.17
0.3864     7     2760.17
0.3865     7     2760.17
0.3866     7     2760.17
0.3867     7     2760.17
0.3868     7     2760.17
0.3869     7     2760.17
0.387     7     2760.17
0.3871     7     2760.17
0.3872     7     2760.17
0.3873     7     2760.17
0.3874     7     2760.17
0.3875     7     2760.17
0.3876     7     2760.17
0.3877     7     2760.17
0.3878     7     2760.17
0.3879     7     2760.17
0.388     7     2760.17
0.3881     7     2760.17
0.3882     7     2760.17
0.3883     7     2760.17
0.3884     7     2760.17
0.3885     7     2760.17
0.3886     7     2760.17
0.3887     7     2760.17
0.3888     7     2760.17
0.3889     7     2760.17
0.389     7     2760.17
0.3891     7     2760.17
0.3892     7     2760.17
0.3893     7     2760.17
0.3894     7     2760.17
0.3895     7     2760.17
0.3896     7     2760.17
0.3897     7     2760.17
0.3898     7     2760.17
0.3899     7     2760.17
0.39     7     2760.17
0.3901     7     2760.17
0.3902     7     2760.17
0.3903     7     2760.17
0.3904     7     2760.17
0.3905     7     2760.17
0.3906     7     2760.17
0.3907     7     2760.17
0.3908     7     2760.17
0.3909     7     2760.17
0.391     7     2760.17
0.3911     7     2760.17
0.3912     7     2760.17
0.3913     7     2760.17
0.3914     7     2760.17
0.3915     7     2760.17
0.3916     7     2760.17
0.3917     7     2760.17
0.3918     7     2760.17
0.3919     7     2760.17
0.392     7     2760.17
0.3921     7     2760.17
0.3922     7     2760.17
0.3923     7     2760.17
0.3924     7     2760.17
0.3925     7     2760.17
0.3926     7     2760.17
0.3927     7     2760.17
0.3928     7     2760.17
0.3929     7     2760.17
0.393     7     2760.17
0.3931     7     2760.17
0.3932     7     2760.17
0.3933     7     2760.17
0.3934     7     2760.17
0.3935     7     2760.17
0.3936     7     2760.17
0.3937     7     2760.17
0.3938     7     2760.17
0.3939     7     2760.17
0.394     7     2760.17
0.3941     7     2760.17
0.3942     7     2760.17
0.3943     7     2760.17
0.3944     7     2760.17
0.3945     7     2760.17
0.3946     7     2760.17
0.3947     7     2760.17
0.3948     7     2760.17
0.3949     7     2760.17
0.395     7     2760.17
0.3951     7     2760.17
0.3952     7     2760.17
0.3953     7     2760.17
0.3954     7     2760.17
0.3955     7     2760.17
0.3956     7     2760.17
0.3957     7     2760.17
0.3958     7     2760.17
0.3959     7     2760.17
0.396     7     2760.17
0.3961     7     2760.17
0.3962     7     2760.17
0.3963     7     2760.17
0.3964     7     2760.17
0.3965     7     2760.17
0.3966     7     2760.17
0.3967     7     2760.17
0.3968     7     2760.17
0.3969     7     2760.17
0.397     7     2760.17
0.3971     7     2760.17
0.3972     7     2760.17
0.3973     7     2760.17
0.3974     7     2760.17
0.3975     7     2760.17
0.3976     7     2760.17
0.3977     7     2760.17
0.3978     7     2760.17
0.3979     7     2760.17
0.398     7     2760.17
0.3981     7     2760.17
0.3982     7     2760.17
0.3983     7     2760.17
0.3984     7     2760.17
0.3985     7     2760.17
0.3986     7     2760.17
0.3987     7     2760.17
0.3988     7     2760.17
0.3989     7     2760.17
0.399     7     2760.17
0.3991     7     2760.17
0.3992     7     2760.17
0.3993     7     2760.17
0.3994     7     2760.17
0.3995     7     2760.17
0.3996     7     2760.17
0.3997     7     2760.17
0.3998     7     2760.17
0.3999     7     2760.17
0.4     7     2760.17
0.4001     7     2760.17
0.4002     7     2760.17
0.4003     7     2760.17
0.4004     7     2760.17
0.4005     7     2760.17
0.4006     7     2760.17
0.4007     7     2760.17
0.4008     7     2760.17
0.4009     7     2760.17
0.401     7     2760.17
0.4011     7     2760.17
0.4012     7     2760.17
0.4013     7     2760.17
0.4014     7     2760.17
0.4015     7     2760.17
0.4016     7     2760.17
0.4017     7     2760.17
0.4018     7     2760.17
0.4019     7     2760.17
0.402     7     2760.17
0.4021     7     2760.17
0.4022     7     2760.17
0.4023     7     2760.17
0.4024     7     2760.17
0.4025     7     2760.17
0.4026     7     2760.17
0.4027     7     2760.17
0.4028     7     2760.17
0.4029     7     2760.17
0.403     7     2760.17
0.4031     7     2760.17
0.4032     7     2760.17
0.4033     7     2760.17
0.4034     7     2760.17
0.4035     7     2760.17
0.4036     7     2760.17
0.4037     7     2760.17
0.4038     7     2760.17
0.4039     7     2760.17
0.404     7     2760.17
0.4041     7     2760.17
0.4042     7     2760.17
0.4043     7     2760.17
0.4044     7     2760.17
0.4045     7     2760.17
0.4046     7     2760.17
0.4047     7     2760.17
0.4048     7     2760.17
0.4049     7     2760.17
0.405     7     2760.17
0.4051     7     2760.17
0.4052     7     2760.17
0.4053     7     2760.17
0.4054     7     2760.17
0.4055     7     2760.17
0.4056     7     2760.17
0.4057     7     2760.17
0.4058     7     2760.17
0.4059     7     2760.17
0.406     7     2760.17
0.4061     7     2760.17
0.4062     7     2760.17
0.4063     7     2760.17
0.4064     7     2760.17
0.4065     7     2760.17
0.4066     7     2760.17
0.4067     7     2760.17
0.4068     7     2760.17
0.4069     7     2760.17
0.407     7     2760.17
0.4071     7     2760.17
0.4072     7     2760.17
0.4073     7     2760.17
0.4074     7     2760.17
0.4075     7     2760.17
0.4076     7     2760.17
0.4077     7     2760.17
0.4078     7     2760.17
0.4079     7     2760.17
0.408     7     2760.17
0.4081     7     2760.17
0.4082     7     2760.17
0.4083     7     2760.17
0.4084     7     2760.17
0.4085     7     2760.17
0.4086     7     2760.17
0.4087     7     2760.17
0.4088     7     2760.17
0.4089     7     2760.17
0.409     7     2760.17
0.4091     7     2760.17
0.4092     7     2760.17
0.4093     7     2760.17
0.4094     7     2760.17
0.4095     7     2760.17
0.4096     7     2760.17
0.4097     7     2760.17
0.4098     7     2760.17
0.4099     7     2760.17
0.41     7     2760.17
0.4101     7     2760.17
0.4102     7     2760.17
0.4103     7     2760.17
0.4104     7     2760.17
0.4105     7     2760.17
0.4106     7     2760.17
0.4107     7     2760.17
0.4108     7     2760.17
0.4109     7     2760.17
0.411     7     2760.17
0.4111     7     2760.17
0.4112     7     2760.17
0.4113     7     2760.17
0.4114     7     2760.17
0.4115     7     2760.17
0.4116     7     2760.17
0.4117     7     2760.17
0.4118     7     2760.17
0.4119     7     2760.17
0.412     7     2760.17
0.4121     7     2760.17
0.4122     7     2760.17
0.4123     7     2760.17
0.4124     7     2760.17
0.4125     7     2760.17
0.4126     7     2760.17
0.4127     7     2760.17
0.4128     7     2760.17
0.4129     7     2760.17
0.413     7     2760.17
0.4131     7     2760.17
0.4132     7     2760.17
0.4133     7     2760.17
0.4134     7     2760.17
0.4135     7     2760.17
0.4136     7     2760.17
0.4137     7     2760.17
0.4138     7     2760.17
0.4139     7     2760.17
0.414     7     2760.17
0.4141     7     2760.17
0.4142     7     2760.17
0.4143     7     2760.17
0.4144     7     2760.17
0.4145     7     2760.17
0.4146     7     2760.17
0.4147     7     2760.17
0.4148     7     2760.17
0.4149     7     2760.17
0.415     7     2760.17
0.4151     7     2760.17
0.4152     7     2760.17
0.4153     7     2760.17
0.4154     7     2760.17
0.4155     7     2760.17
0.4156     7     2760.17
0.4157     7     2760.17
0.4158     7     2760.17
0.4159     7     2760.17
0.416     7     2760.17
0.4161     7     2760.17
0.4162     7     2760.17
0.4163     7     2760.17
0.4164     7     2760.17
0.4165     7     2760.17
0.4166     7     2760.17
0.4167     7     2760.17
0.4168     7     2760.17
0.4169     7     2760.17
0.417     7     2760.17
0.4171     7     2760.17
0.4172     7     2760.17
0.4173     7     2760.17
0.4174     7     2760.17
0.4175     7     2760.17
0.4176     7     2760.17
0.4177     7     2760.17
0.4178     7     2760.17
0.4179     7     2760.17
0.418     7     2760.17
0.4181     7     2760.17
0.4182     7     2760.17
0.4183     7     2760.17
0.4184     7     2760.17
0.4185     7     2760.17
0.4186     7     2760.17
0.4187     7     2760.17
0.4188     7     2760.17
0.4189     7     2760.17
0.419     7     2760.17
0.4191     7     2760.17
0.4192     7     2760.17
0.4193     7     2760.17
0.4194     7     2760.17
0.4195     7     2760.17
0.4196     7     2760.17
0.4197     7     2760.17
0.4198     7     2760.17
0.4199     7     2760.17
0.42     7     2760.17
0.4201     7     2760.17
0.4202     7     2760.17
0.4203     7     2760.17
0.4204     7     2760.17
0.4205     7     2760.17
0.4206     7     2760.17
0.4207     7     2760.17
0.4208     7     2760.17
0.4209     7     2760.17
0.421     7     2760.17
0.4211     7     2760.17
0.4212     7     2760.17
0.4213     7     2760.17
0.4214     7     2760.17
0.4215     7     2760.17
0.4216     7     2760.17
0.4217     7     2760.17
0.4218     7     2760.17
0.4219     7     2760.17
